dataset	line	edge_index	edge_id	from_stage	to_stage	left_hash	right_hash	pair_hash	residual_hash	left_nodes	right_nodes	left	right
loki_tiny.csv	23810	1	edge1_ordinary_p7e_loki_tiny_csv_23810	ordinary	p7e	ca31bad11a8c5926	ca31bad11a8c5926	a12e63635d7eea53	b01a746adb9e3774	45	45	v0 + 0x2 * (v0 & v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x1) * (v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) * v1)	v0 + 0x2 * (v0 & v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x1) * (v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) * v1)
loki_tiny.csv	23810	2	edge2_p9l_loki_tiny_csv_23810	p7e	retained	ca31bad11a8c5926	6e1d2aff68e3620d	a7b78f709519ac40	869a10c66341db07	45	7	v0 + 0x2 * (v0 & v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (-0x1) * (v1 & (-0x1) * v1 + (0x2 * v1 & (-0x1) * v1)) + (0x2 * v1 & (-0x1) * v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	23816	0	edge0_source_ordinary_loki_tiny_csv_23816	source	ordinary	be2ed4a4006639b2	543a3a74298da387	2353e539a29e48d2	d30224b449e97cb7	47	23	(-0x1) * ((-0x1) * ~ ((v0 ^ ~ ((~ v0 ^ v1 | v1) & v1)) + ((-0x1) * v1 | (-0x1) * (v1 | v1 + v1))) + (-0x1) * (~ ((v0 ^ ~ v1) + (-0x1) * v1) + (-0x1) * v1)) + (-0x1) * ~ ((v0 ^ ~ v1) + (-0x1) * v1)	v0 + 0x4 * v1 + (-0x2) * (v0 & v1) + (-0x1) * (v1 & 0x2 * v1) + ((-0x1) * v1 & (-0x3) * v1 + (v1 & 0x2 * v1))
loki_tiny.csv	23816	1	edge1_ordinary_p7e_loki_tiny_csv_23816	ordinary	p7e	543a3a74298da387	543a3a74298da387	c19d4fa77c16b36d	eee6d7bda2615faa	23	23	v0 + 0x4 * v1 + (-0x2) * (v0 & v1) + (-0x1) * (v1 & 0x2 * v1) + ((-0x1) * v1 & (-0x3) * v1 + (v1 & 0x2 * v1))	v0 + 0x4 * v1 + (-0x2) * (v0 & v1) + (-0x1) * (v1 & 0x2 * v1) + ((-0x1) * v1 & (-0x3) * v1 + (v1 & 0x2 * v1))
loki_tiny.csv	23816	2	edge2_p9l_loki_tiny_csv_23816	p7e	retained	543a3a74298da387	6e1d2aff68e3620d	db188020640ec243	37d481410cdfb390	23	7	v0 + 0x4 * v1 + (-0x2) * (v0 & v1) + (-0x1) * (v1 & 0x2 * v1) + ((-0x1) * v1 & (-0x3) * v1 + (v1 & 0x2 * v1))	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24044	0	edge0_source_ordinary_loki_tiny_csv_24044	source	ordinary	b697931d1fd82908	ddea81925630de51	5f478113100ae46c	6dc88cf94077a161	46	24	~ (~ (~ v0 | ~ (v0 | (-0x1) * v0))) ^ v0 + ~ ((~ (((-0x1) * v0 & ~ (v0 & (-0x1) * v0 + (-0x1) * v0)) + ~ (~ (~ ((-0x1) * v0 + ~ v1 | v1)) & v1)) + (-0x1) * ~ v1) + ~ v1)	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v0 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * v0 + (v0 & (-0x2) * v0 & (-0x1) * v0)
loki_tiny.csv	24044	1	edge1_ordinary_p7e_loki_tiny_csv_24044	ordinary	p7e	ddea81925630de51	ddea81925630de51	f1a668d36d041085	5e6cd57d83d55862	24	24	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v0 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * v0 + (v0 & (-0x2) * v0 & (-0x1) * v0)	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v0 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * v0 + (v0 & (-0x2) * v0 & (-0x1) * v0)
loki_tiny.csv	24044	2	edge2_p9l_loki_tiny_csv_24044	p7e	retained	ddea81925630de51	6e1d2aff68e3620d	ee0c02af60e12121	9213c58e1ba9b17a	24	7	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v0 & (-0x2) * v0 & (-0x1) * v0)) + (-0x1) * v0 + (v0 & (-0x2) * v0 & (-0x1) * v0)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24286	0	edge0_source_ordinary_loki_tiny_csv_24286	source	ordinary	0ee9bc142634cdfe	07a82e85e8bdbabc	de3492eb104f9871	41406f2d12e4162e	50	58	~ v0 + (-0x1) * ~ (v0 | ((-0x1) * ~ v0 | (-0x1) * ~ (~ ((-0x1) * v0) & ((-0x1) * v0 | ~ ((-0x1) * v0)) + (-0x1) * (v0 + v0))) & (-0x1) * ~ (~ ((-0x1) * v0) & ((-0x1) * v0 | ~ ((-0x1) * v0)) + (-0x1) * (v0 + v0))) | v0 ^ v1	v1 + (-0x2) * (v0 & v1) + (-0x1) * v0 + (-0x1) * (v0 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * (v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0))
loki_tiny.csv	24286	1	edge1_ordinary_p7e_loki_tiny_csv_24286	ordinary	p7e	07a82e85e8bdbabc	07a82e85e8bdbabc	d4b78c6e3d70e9a7	23e07f66857b6d68	58	58	v1 + (-0x2) * (v0 & v1) + (-0x1) * v0 + (-0x1) * (v0 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * (v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0))	v1 + (-0x2) * (v0 & v1) + (-0x1) * v0 + (-0x1) * (v0 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * (v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0))
loki_tiny.csv	24286	2	edge2_p9l_loki_tiny_csv_24286	p7e	retained	07a82e85e8bdbabc	6e1d2aff68e3620d	3b9f9305c0cff30c	f2b56abcf747328d	58	7	v1 + (-0x2) * (v0 & v1) + (-0x1) * v0 + (-0x1) * (v0 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * (v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0)) + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & v1 & (-0x2) * v0 + (-0x1) * ((-0x1) * v0 & (-0x1) + (-0x2) * v0))	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24338	0	edge0_source_ordinary_loki_tiny_csv_24338	source	ordinary	4cdaa01ce9ed7a19	f6daf815bfb5cff9	39f62474c910e569	e3edfe552746b472	57	42	~ (~ (v0 & (v0 | v1)) | ~ ((-0x1) * ~ (v0 & (v0 | v1))) & ~ (v0 & (v0 | v1)) + ~ (v0 & ~ (((~ (~ ((v0 | v1) & ~ v1) & ~ v1) ^ v1) ^ ~ (~ (v0 | v1) & ~ (~ (v0 | v1)))) ^ v1))) ^ v1	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + (-0x2) * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & (-0x2) + (-0x2) * v0) + (-0x1) * (v0 & (-0x2) + (-0x2) * v0) + (v0 & v0 + 0x1 & (-0x2) + (-0x2) * v0)
loki_tiny.csv	24338	1	edge1_ordinary_p7e_loki_tiny_csv_24338	ordinary	p7e	f6daf815bfb5cff9	f6daf815bfb5cff9	37a56a81d3121ec9	fa9375fe3f919e4a	42	42	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + (-0x2) * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & (-0x2) + (-0x2) * v0) + (-0x1) * (v0 & (-0x2) + (-0x2) * v0) + (v0 & v0 + 0x1 & (-0x2) + (-0x2) * v0)	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + (-0x2) * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & (-0x2) + (-0x2) * v0) + (-0x1) * (v0 & (-0x2) + (-0x2) * v0) + (v0 & v0 + 0x1 & (-0x2) + (-0x2) * v0)
loki_tiny.csv	24338	2	edge2_p9l_loki_tiny_csv_24338	p7e	retained	f6daf815bfb5cff9	6e1d2aff68e3620d	d28962909d835a1d	fa12e535a9423ed8	42	7	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + (-0x2) * v0) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + 0x1 & (-0x2) + (-0x2) * v0) + (-0x1) * (v0 & (-0x2) + (-0x2) * v0) + (v0 & v0 + 0x1 & (-0x2) + (-0x2) * v0)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24490	0	edge0_source_ordinary_loki_tiny_csv_24490	source	ordinary	d924f0286624cbd7	29e6ddced2abe517	e0fec63069d249b9	abf0eae56b384370	56	24	~ (~ ((~ v0 ^ ((-0x1) * v1 & ~ (v1 & (-0x1) * v1 + (-0x1) * v1)) + (v1 + ~ v1)) + (-0x1) * ((-0x1) * ((-0x1) * v1 + (v1 + ~ v1)) + (((-0x1) * v1 + (v1 + ~ v1)) + ((-0x1) * v1 + (v1 + ~ v1))))) + (-0x1) * ((-0x1) * v1 + (v1 + ~ v1)))	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)) + (-0x1) * v0 + (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	24490	1	edge1_ordinary_p7e_loki_tiny_csv_24490	ordinary	p7e	29e6ddced2abe517	29e6ddced2abe517	9cd5198a25db25fd	9ae83612407a10fa	24	24	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)) + (-0x1) * v0 + (v1 & (-0x2) * v1 & (-0x1) * v1)	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)) + (-0x1) * v0 + (v1 & (-0x2) * v1 & (-0x1) * v1)
loki_tiny.csv	24490	2	edge2_p9l_loki_tiny_csv_24490	p7e	retained	29e6ddced2abe517	6e1d2aff68e3620d	d4972065befad8e7	2a3923e194354658	24	7	v1 + 0x2 * (v0 & (-0x1) + (-0x1) * v1 + (-0x1) * (v1 & (-0x2) * v1 & (-0x1) * v1)) + (-0x1) * v0 + (v1 & (-0x2) * v1 & (-0x1) * v1)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24796	0	edge0_source_ordinary_loki_tiny_csv_24796	source	ordinary	cac0396e1f14c479	3c9e3be9cbefd030	5e63835d959993c8	8d9d53f9caf1b8d5	44	25	((((-0x1) * ~ v0 & ~ (~ v0 & (-0x1) * (~ v0 + ~ v0))) + ~ (~ (v0 & ~ (~ v0 | v0 ^ v1)) + (-0x1) * (v0 ^ v1))) + (-0x1) * v0) + ~ ((v0 & ~ (v0 ^ v1)) & v1)	v0 + v1 + (-0x2) * (v0 & v1) + (-0x1) * (v0 + 0x1 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)
loki_tiny.csv	24796	1	edge1_ordinary_p7e_loki_tiny_csv_24796	ordinary	p7e	3c9e3be9cbefd030	3c9e3be9cbefd030	085111b019398e45	2f1cc83ae0793eb6	25	25	v0 + v1 + (-0x2) * (v0 & v1) + (-0x1) * (v0 + 0x1 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)	v0 + v1 + (-0x2) * (v0 & v1) + (-0x1) * (v0 + 0x1 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)
loki_tiny.csv	24796	2	edge2_p9l_loki_tiny_csv_24796	p7e	retained	3c9e3be9cbefd030	6e1d2aff68e3620d	4c55874f6d8858c6	a62a8b19f6dca0df	25	7	v0 + v1 + (-0x2) * (v0 & v1) + (-0x1) * (v0 + 0x1 & 0x2 + 0x2 * v0) + (v0 & v0 + 0x1 & 0x2 + 0x2 * v0)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24869	0	edge0_source_ordinary_loki_tiny_csv_24869	source	ordinary	870b7a0dbd506f79	bc69711d0dad2010	48f34553a76de194	0abae3ca0648c6e7	65	76	(((-0x1) * v0 | ~ (v0 | ~ v0 + (-0x1) * v0)) ^ v1) ^ (-0x1) * (((v0 & (-0x1) * v0) + (-0x1) * ~ (~ (v0 | (-0x1) * v0))) + ~ (~ ((v0 & (-0x1) * v0) + (-0x1) * ~ (~ (v0 | (-0x1) * v0))) ^ (v0 & (-0x1) * v0) + (-0x1) * ~ (~ (v0 | (-0x1) * (v0 ^ ~ ((-0x1) * v0 + ~ ((-0x1) * v0))))) | v1))	0x2 * (v0 & v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + 0x2 * (v1 & (-0x1) * v0) + 0x2 * (v1 & (-0x1) + (-0x2) * v0) + 0x3 * v0 + (-0x2) * (v0 & v1 & (-0x1) * v0) + (-0x2) * (v0 & v1 & (-0x1) + (-0x2) * v0) + (-0x2) * (v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (-0x1) * v1 + (-0x1) * (v0 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & (-0x1) * v0) + (v0 & (-0x1) + (-0x2) * v0) + ((-0x1) * v0 & (-0x1) + (-0x2) * v0)
loki_tiny.csv	24869	1	edge1_ordinary_p7e_loki_tiny_csv_24869	ordinary	p7e	bc69711d0dad2010	bc69711d0dad2010	56135d18313c3b7d	91f52fbcc7bb52be	76	76	0x2 * (v0 & v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + 0x2 * (v1 & (-0x1) * v0) + 0x2 * (v1 & (-0x1) + (-0x2) * v0) + 0x3 * v0 + (-0x2) * (v0 & v1 & (-0x1) * v0) + (-0x2) * (v0 & v1 & (-0x1) + (-0x2) * v0) + (-0x2) * (v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (-0x1) * v1 + (-0x1) * (v0 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & (-0x1) * v0) + (v0 & (-0x1) + (-0x2) * v0) + ((-0x1) * v0 & (-0x1) + (-0x2) * v0)	0x2 * (v0 & v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + 0x2 * (v1 & (-0x1) * v0) + 0x2 * (v1 & (-0x1) + (-0x2) * v0) + 0x3 * v0 + (-0x2) * (v0 & v1 & (-0x1) * v0) + (-0x2) * (v0 & v1 & (-0x1) + (-0x2) * v0) + (-0x2) * (v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (-0x1) * v1 + (-0x1) * (v0 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & (-0x1) * v0) + (v0 & (-0x1) + (-0x2) * v0) + ((-0x1) * v0 & (-0x1) + (-0x2) * v0)
loki_tiny.csv	24869	2	edge2_p9l_loki_tiny_csv_24869	p7e	retained	bc69711d0dad2010	6e1d2aff68e3620d	6508645b46ff4386	f1b39f5f71ad8387	76	7	0x2 * (v0 & v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + 0x2 * (v1 & (-0x1) * v0) + 0x2 * (v1 & (-0x1) + (-0x2) * v0) + 0x3 * v0 + (-0x2) * (v0 & v1 & (-0x1) * v0) + (-0x2) * (v0 & v1 & (-0x1) + (-0x2) * v0) + (-0x2) * (v1 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (-0x1) * v1 + (-0x1) * (v0 & (-0x1) * v0 & (-0x1) + (-0x2) * v0) + (v0 & (-0x1) * v0) + (v0 & (-0x1) + (-0x2) * v0) + ((-0x1) * v0 & (-0x1) + (-0x2) * v0)	v0 + v1 + (-0x2) * (v0 & v1)
loki_tiny.csv	24932	0	edge0_source_ordinary_loki_tiny_csv_24932	source	ordinary	7a7e88abaad94ea3	0e72a808edb0212b	70c1b537bb168d85	fdb3dc01e6036e0a	173	109	~ ((~ (~ (~ (~ ((~ v0 & v1) & ~ v1) + (-0x1) * v1 & v1 | v0 ^ v1) + ~ (v0 ^ v1 | v1 & ~ v1)) | (-0x1) * ~ (v0 ^ v1 | v1 & ~ v1)) | ~ (v0 ^ v1 | v1 & ~ v1)) | (-0x1) * ~ (v0 ^ v1 | v1 & ~ v1) + ~ ((-0x1) * ~ (v0 ^ v1 | v1 & ~ v1) | ~ (~ (v0 ^ v1 | v1 & ~ v1) + ~ (v0 ^ v1 | v1 & ~ v1))) & ~ ((-0x1) * ~ (v0 ^ v1 | v1 & ~ v1) | (-0x1) * ~ (~ (v0 ^ v1 | v1 & ~ v1) + ~ (v0 ^ v1 | v1 & ~ v1)) + ~ ((~ (v0 ^ v1 | v1 & ~ v1) + ~ (v0 ^ v1 | v1 & ~ v1)) + (-0x1) * ~ (~ (v0 ^ v1 | v1 & ~ v1) + ~ (v0 ^ v1 | v1 & ~ v1)))))	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v0 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v0 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1)
loki_tiny.csv	24932	1	edge1_ordinary_p7e_loki_tiny_csv_24932	ordinary	p7e	0e72a808edb0212b	0e72a808edb0212b	82a2f738291216c5	c87a82721239688a	109	109	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v0 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v0 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1)	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v0 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v0 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1)
loki_tiny.csv	24932	2	edge2_p9l_loki_tiny_csv_24932	p7e	retained	0e72a808edb0212b	6e1d2aff68e3620d	cffd75012db81947	d7360520606208f8	109	7	v0 + v1 + 0x2 * (v0 & v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x2) * (v0 & v1) + (-0x2) * (v0 & v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v0 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (-0x1) * (v1 & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v0 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1) + (v1 & v0 + v1 + 0x1 + (-0x2) * (v0 & v1) & (-0x2) + 0x4 * (v0 & v1) + (-0x2) * v0 + (-0x2) * v1)	v0 + v1 + (-0x2) * (v0 & v1)
qsynth_ea.csv	13	0	edge0_source_ordinary_qsynth_ea_csv_13	source	ordinary	21f5c3d1fa7846a3	3c919e23f4f44d39	2f8d8115ad8f2503	23f4b25ee64e6ae0	539	26	(~ (((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1 & (v1 & ~ v1) + v1) * ((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1 | (v1 & ~ v1) + v1) + ((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1 & ~ ((v1 & ~ v1) + v1)) * (~ ((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1) & (v1 & ~ v1) + v1)) | ((((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) + (-0x1) * ((v1 | v1) + (v1 & v1))) + (-0x1) * (((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1) | ~ ((v1 | v1) + (v1 & v1))) + ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1) | ~ ((v1 | v1) + (v1 & v1))))) + (-0x1) * 0x2) + (-0x1) * ~ (((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1 & (v1 & ~ v1) + v1) * ((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1 | (v1 & ~ v1) + v1) + ((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1 & ~ ((v1 & ~ v1) + v1)) * (~ ((-0x1) * (((v0 ^ ~ ((v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1))) + (v0 | (v1 & v1) * (v1 | v1) + (v1 & ~ v1) * (~ v1 & v1)) * 0x2) + 0x1) + (-0x1) * 0x1) & (v1 & ~ v1) + v1))	0x2 * v1 + (-0x2) * (0x2 * v1 & v1 * v1) + v1 * v1 & (-0x1) * v1 + (-0x1) * (v0 * v1) + (-0x1) * (v1 * v1 * v1)
qsynth_ea.csv	13	1	edge1_ordinary_p7e_qsynth_ea_csv_13	ordinary	p7e	3c919e23f4f44d39	3c919e23f4f44d39	3451f3bc3df656b5	6dddbd08f80f3422	26	26	0x2 * v1 + (-0x2) * (0x2 * v1 & v1 * v1) + v1 * v1 & (-0x1) * v1 + (-0x1) * (v0 * v1) + (-0x1) * (v1 * v1 * v1)	0x2 * v1 + (-0x2) * (0x2 * v1 & v1 * v1) + v1 * v1 & (-0x1) * v1 + (-0x1) * (v0 * v1) + (-0x1) * (v1 * v1 * v1)
qsynth_ea.csv	13	2	edge2_p11a_qsynth_ea_csv_13	p7e	retained	3c919e23f4f44d39	50da0417ec6e4c39	3fb31a47ac06ba8d	6fb099fe445d3028	26	15	0x2 * v1 + (-0x2) * (0x2 * v1 & v1 * v1) + v1 * v1 & (-0x1) * v1 + (-0x1) * (v0 * v1) + (-0x1) * (v1 * v1 * v1)	(0x2 * v1 ^ v1 * v1) & v1 * ~ (v0 + v1 * v1)
